Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Etiqueta de entrega,Entrega compilada:Fecha de entrega,Entrega compilada:Open Contracting ID,compiledRelease/publishedDate,Entrega compilada:Tipo de inicio,Entrega compilada:Comprador:ID de Organización,Entrega compilada:Comprador:Nombre de la Organización,Entrega compilada:Planeación:Presupuesto:Fuente del Presupuesto,Entrega compilada:Licitación:ID de licitación,Entrega compilada:Licitación:Título de la licitación,Entrega compilada:Licitación:Descripción de la licitación,Entrega compilada:Licitación:Entidad contratante:ID de Organización,Entrega compilada:Licitación:Entidad contratante:Nombre de la Organización,compiledRelease/tender/datePublished,Entrega compilada:Licitación:Método de contratación,Entrega compilada:Licitación:Detalles del método de contratación,Entrega compilada:Licitación:Categoría principal de contratación,Entrega compilada:Licitación:Categorías adicionales de contratación,Entrega compilada:Licitación:Valor:Monto,Entrega compilada:Licitación:Valor:Moneda,Entrega compilada:Licitación:Valor:Nombre de Moneda,compiledRelease/tender/value/amount_PEN,Entrega compilada:Licitación:Periodo de licitación:Fecha de inicio,Entrega compilada:Licitación:Periodo de licitación:Fecha de fin,Entrega compilada:Licitación:Número de licitantes,Entrega compilada:Licitación:Información Protegida,Entrega compilada:Segmentación:ID,Entrega compilada:Segmentación:Criterio,Entrega compilada:Planeación:Presupuesto:Monto:Monto,Entrega compilada:Planeación:Presupuesto:Monto:Moneda,Entrega compilada:Planeación:Presupuesto:Monto:Nombre de Moneda,Entrega compilada:Licitación:Periodo de consulta:Fecha de inicio,Entrega compilada:Licitación:Periodo de consulta:Fecha de fin,Entrega compilada:Licitación:Periodo de consulta:Duración (días),Entrega compilada:Planeación:Presupuesto:Título del Proyecto,Entrega compilada:Planeación:Presupuesto:Identificador de proyecto,mes_origen
ocds-dgv273-seacev3-1185050,ocds-dgv273-seacev3-1185050-2026-02-06T10:03:27.981221-05:00,compiled,2026-02-06T10:03:27.981208-05:00,ocds-dgv273-seacev3-1185050,2026-02-06T10:03:27.981249-05:00,tender,PE-CONSUCODE-1201,MUNICIPALIDAD DISTRITAL DE FLORENCIA DE MORA,Fondos Públicos,1185050,LP-SM-1-2026-MDFM/CS-1,"CONTRATACIÓN DE LA OBRA ""MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN LA AV. 26 DE MARZO DEL DISTRITO DE FLORENCIA DE MORA DE LA PROVINCIA DE TRUJILLO, DEL DEPARTAMENTO DE LA LIBERTAD"" CON CUI 2592846",PE-CONSUCODE-1201,MUNICIPALIDAD DISTRITAL DE FLORENCIA DE MORA,2026-01-22T17:06:00-05:00,open,Licitación Pública,works,works,0.0,PEN,Soles,0.0,2026-01-22T00:00:00-05:00,2026-01-22T00:00:00-05:00,,True,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,,,,2026-01-23T00:01:00-05:00,2026-02-02T23:59:00-05:00,10.0,MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN LA A.V. 26 DE MARZO DEL   DISTRITO DE FLORENCIA DE MORA DE LA PROVINCIA DE TRUJILLO DEL DEPARTAMENTO DE LA LIBERTAD,2592846,2026-01
ocds-dgv273-seacev3-2026-1150-1,ocds-dgv273-seacev3-2026-1150-1-2026-02-06T10:03:25.951790-05:00,compiled,2026-02-06T10:03:25.951777-05:00,ocds-dgv273-seacev3-2026-1150-1,2026-02-06T10:03:25.951796-05:00,tender,PE-CONSUCODE-1150,MUNICIPALIDAD DISTRITAL DE YAUYOS,Fondos Públicos,1184740,LP-ABR-1-2026-CS/MDY-1,ADQUISICION DE ALIMENTOS PARA LA ATENCION A LOS BENEFICIARIOS DEL PROGRAMA DEL VASO DE LECHE PARA EL AÑO 2026,PE-CONSUCODE-1150,MUNICIPALIDAD DISTRITAL DE YAUYOS,2026-01-16T12:50:00-05:00,,Licitación Pública Abreviada,goods,goods,145668.0,PEN,Soles,145668.0,2026-01-16T00:00:00-05:00,2026-01-16T00:00:00-05:00,2.0,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,145668.0,PEN,Soles,2026-01-17T00:01:00-05:00,2026-01-21T23:59:00-05:00,4.0,,,2026-01
ocds-dgv273-seacev3-1185887,ocds-dgv273-seacev3-1185887-2026-02-06T10:03:25.738456-05:00,compiled,2026-02-06T10:03:25.738443-05:00,ocds-dgv273-seacev3-1185887,2026-02-06T10:03:25.738462-05:00,tender,PE-CONSUCODE-1922,"SUPERINTENDENCIA DE BANCA, SEGUROS Y AFP",Fondos Públicos,1185887,INTER-PROC-1-2026-SBS-1,SUSCRIPCIÓN DE LICENCIAS DEL SOFTWARE TELERIK DEVCRAFT ULTIMATE,PE-CONSUCODE-1922,"SUPERINTENDENCIA DE BANCA, SEGUROS Y AFP",2026-01-30T13:08:00-05:00,open,Contratación Internacional,services,services,3254.52,USD,Dólar Norteamericano,12041.72,2026-01-30T00:00:00-05:00,2026-01-30T00:00:00-05:00,1.0,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,12041.724,PEN,Soles,,,,,,2026-01
ocds-dgv273-seacev3-1185555,ocds-dgv273-seacev3-1185555-2026-02-06T10:03:25.154721-05:00,compiled,2026-02-06T10:03:25.154708-05:00,ocds-dgv273-seacev3-1185555,2026-02-06T10:03:25.154727-05:00,tender,PE-CONSUCODE-201285,PROGRAMA NACIONAL DE INNOVACION PARA LA COMPETITIVIDAD Y PRODUCTIVIDAD,Fondos Privados,1185555,CONV-PROC-1-2026-PROINNOVATE-CE-1,SERVICIO DE CAPACITACIÓN PARA EL FORTALECIMIENTO DE CAPACIDADES DE INCUBADORAS Y ACELERADORAS EMERGENTES REGIONALES,PE-CONSUCODE-201285,PROGRAMA NACIONAL DE INNOVACION PARA LA COMPETITIVIDAD Y PRODUCTIVIDAD,2026-01-28T13:54:00-05:00,open,Convenio,services,services,212400.0,USD,Dólar Norteamericano,807120.0,2026-01-05T00:00:00-05:00,2026-01-05T00:00:00-05:00,1.0,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,807120.0,PEN,Soles,,,,,,2026-01
ocds-dgv273-seacev3-1185149,ocds-dgv273-seacev3-1185149-2026-02-06T10:03:16.954477-05:00,compiled,2026-02-06T10:03:16.954463-05:00,ocds-dgv273-seacev3-1185149,2026-02-06T10:03:16.954482-05:00,tender,PE-CONSUCODE-224,MUNICIPALIDAD DISTRITAL DE SAN MARCOS,Fondos Públicos,1185149,DIRECTA-DIRECTA-1-2026-MDSM/OEC-1,"ADQUISICION DE TERRENO; EN EL(LA) SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN EL CENTRO DE DESARROLLO HUMANO DISTRITO DE SAN MARCOS, PROVINCIA HUARI, DEPARTAMENTO ANCASH, CON CUI N° 2703616.",PE-CONSUCODE-224,MUNICIPALIDAD DISTRITAL DE SAN MARCOS,2026-01-22T20:01:00-05:00,direct,Contratación Directa,goods,goods,5400480.53,PEN,Soles,5400480.53,,,2.0,False,2026-01,añoPublicacionProceso;mesPublicacionProceso,5400480.53,PEN,Soles,,,,"ADQUISICION DE TERRENO; EN EL(LA) SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN EL CENTRO DE DESARROLLO HUMANO  DISTRITO DE SAN MARCOS, PROVINCIA HUARI, DEPARTAMENTO ANCASH",2703616,2026-01
ocds-dgv273-seacev3-1184564,ocds-dgv273-seacev3-1184564-2026-02-06T10:03:16.921882-05:00,compiled,2026-02-06T10:03:16.921870-05:00,ocds-dgv273-seacev3-1184564,2026-02-06T10:03:16.921888-05:00,tender,PE-CONSUCODE-10197,INSTITUTO NACIONAL DE REHABILITACION,Fondos Públicos,1184564,CP-ABR-4-2025-DEC-INR-2,Servicio de Entrega de Apoyo Alimentario,PE-CONSUCODE-10197,INSTITUTO NACIONAL DE REHABILITACION,2026-01-13T17:36:00-05:00,,Concurso Público Abreviado,services,services,186190.95,PEN,Soles,186190.95,2026-01-13T00:00:00-05:00,2026-01-13T00:00:00-05:00,2.0,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,944148.15,PEN,Soles,2026-01-14T00:01:00-05:00,2026-01-16T23:59:00-05:00,2.0,,,2026-01
ocds-dgv273-seacev3-1185508,ocds-dgv273-seacev3-1185508-2026-02-06T10:03:16.736394-05:00,compiled,2026-02-06T10:03:16.736381-05:00,ocds-dgv273-seacev3-1185508,2026-02-06T10:03:16.736400-05:00,tender,PE-CONSUCODE-1580,MUNICIPALIDAD DISTRITAL DE PUERTO BERMUDEZ,Fondos Públicos,1185508,COMPRE-COMPRE-1-2026-OC/MDPB.-1,"ADQUISICION DE 1000 UNIDADES MOCHILA DE LONA MATERIAL: LONA (ALGODÓN, POLISTER, NYLON) QUE SOPORTA EL DESGASTE Y DESGARRO, IDIAL PARA USO RUDO, DE ACUERDO AL PLAN DE TRABAJO ¿VACACIONES DIVERTIDAS 2026 EN EL DISTRITO DE PUERTO BERMUDEZ¿",PE-CONSUCODE-1580,MUNICIPALIDAD DISTRITAL DE PUERTO BERMUDEZ,2026-01-28T18:32:00-05:00,open,Comparación de Precios,goods,goods,80000.0,PEN,Soles,80000.0,2026-01-28T00:00:00-05:00,2026-01-28T00:00:00-05:00,3.0,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,,,,,,,,,2026-01
ocds-dgv273-seacev3-1185313,ocds-dgv273-seacev3-1185313-2026-02-06T10:03:16.631696-05:00,compiled,2026-02-06T10:03:16.631684-05:00,ocds-dgv273-seacev3-1185313,2026-02-06T10:03:16.631702-05:00,tender,PE-CONSUCODE-2543,SEGURO SOCIAL DE  SALUD,Fondos Públicos,1185313,INTER-PROC-21-2026-ESSALUD/CEABE-1,"CONTRATACIÓN INTERNACIONAL DEL PRODUCTO FARMACÉUTICO CONCENTRADO DE FACTOR IX 500-600 UI AM CÓDIGO SAP 010700048, PARA LOS ESTABLECIMIENTOS DE SALUD DE ESSALUD DE LAS REDES ASISTENCIALES DE ESSALUD",PE-CONSUCODE-2543,SEGURO SOCIAL DE  SALUD,2026-01-30T16:11:00-05:00,open,Contratación Internacional,goods,goods,24626384.64,PEN,Soles,24626384.64,2026-01-30T00:00:00-05:00,2026-01-30T00:00:00-05:00,1.0,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,,,,,,,,,2026-01
ocds-dgv273-seacev3-1185861,ocds-dgv273-seacev3-1185861-2026-02-05T10:04:03.626947-05:00,compiled,2026-02-05T10:04:03.626934-05:00,ocds-dgv273-seacev3-1185861,2026-02-05T10:04:03.626953-05:00,tender,PE-CONSUCODE-1908,UNIVERSIDAD NACIONAL SAN AGUSTIN,Fondos Públicos,1185861,INTER-PROC-1-2026-UNSA-1,Contratacion del servicio de Renovacion de la plataforma de software Campus Wide Suite (CWSSMS) para la Universidad Nacional de San Agustin de Arequipa,PE-CONSUCODE-1908,UNIVERSIDAD NACIONAL SAN AGUSTIN,2026-01-30T16:16:00-05:00,open,Contratación Internacional,services,services,63861.5,USD,Dólar Norteamericano,217767.72,2026-01-30T00:00:00-05:00,2026-01-30T00:00:00-05:00,1.0,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,217767.72,PEN,Soles,,,,,,2026-01
ocds-dgv273-seacev3-1184950,ocds-dgv273-seacev3-1184950-2026-02-05T10:03:59.643835-05:00,compiled,2026-02-05T10:03:59.643823-05:00,ocds-dgv273-seacev3-1184950,2026-02-05T10:03:59.643841-05:00,tender,PE-CONSUCODE-26,MINISTERIO PUBLICO,Fondos Públicos,1184950,SIE-SIE-30-2025-MP-FN-2,Suministro de combustible Gasohol Premium para el Distrito Fiscal Lima Sur,PE-CONSUCODE-26,MINISTERIO PUBLICO,2026-01-21T14:22:00-05:00,open,Subasta Inversa Electrónica,goods,goods,436563.0,PEN,Soles,436563.0,2026-01-21T00:00:00-05:00,2026-01-21T00:00:00-05:00,2.0,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,,,,,,,,,2026-01
ocds-dgv273-seacev3-1185852,ocds-dgv273-seacev3-1185852-2026-02-05T10:03:53.549629-05:00,compiled,2026-02-05T10:03:53.549616-05:00,ocds-dgv273-seacev3-1185852,2026-02-05T10:03:53.549635-05:00,tender,PE-CONSUCODE-204387,PROGRAMA NACIONAL DE TELECOMUNICACIONES,Fondos Públicos,1185852,CONV-PROC-5-2026-MTC/24-BIRF-1,"ESPECIALISTA SOCIAL PARA LA IMPLEMENTACIÓN DEL PROYECTO ¿CREACIÓN DE UN SISTEMA DE ATENCIÓN DE EMERGENCIAS, URGENCIAS E INFORMACIÓN MEDIANTE UN NÚMERO ÚNICO 911 EN LIMA METROPOLITANA Y EL CALLAO¿ - (PROYECTO 911)",PE-CONSUCODE-204387,PROGRAMA NACIONAL DE TELECOMUNICACIONES,2026-01-29T23:55:00-05:00,open,Convenio,services,services,132000.0,PEN,Nuevos Soles,132000.0,2026-01-13T00:00:00-05:00,2026-01-13T00:00:00-05:00,1.0,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,132000.0,PEN,Soles,,,,"CREACIÓN DE UN SISTEMA DE ATENCIÓN DE EMERGENCIAS, URGENCIAS E INFORMACIÓN MEDIANTE UN NÚMERO ÚNICO 911 EN LIMA METROPOLITANA Y CALLAO",2459243,2026-01
ocds-dgv273-seacev3-1185846,ocds-dgv273-seacev3-1185846-2026-02-05T10:03:50.710971-05:00,compiled,2026-02-05T10:03:50.710959-05:00,ocds-dgv273-seacev3-1185846,2026-02-05T10:03:50.710976-05:00,tender,PE-CONSUCODE-201785,MUNICIPALIDAD DISTRITAL VILLA VIRGEN,Fondos Públicos,1185846,DIRECTA-DIRECTA-4-2026-MDVV-1,"ADQUISICION DE DOS (02) CUATRIMOTOS PARA EL PROYECTO ¿MEJORAMIENTO DEL SERVICIO DE ATENCION DE SALUD BASICOS EN LA VIGILANCIA EPIDEMIOLOGICA PARA LA PREVENCION DE LAS ENFERMEDADES METAXENICAS, DISTRITO DE VILLA VIRGEN DE LA PROVINCIA DE LA CONVENCION DEL DEPARTAMENTO DEL CUSCO CON CUI N¿ 2574369, EN",PE-CONSUCODE-201785,MUNICIPALIDAD DISTRITAL VILLA VIRGEN,2026-01-29T18:46:00-05:00,direct,Contratación Directa,goods,goods,109900.0,PEN,Soles,109900.0,,,1.0,False,2026-01,añoPublicacionProceso;mesPublicacionProceso,109900.0,PEN,Soles,,,,MEJORAMIENTO DEL SERVICIO DE ATENCIÓN DE SALUD BÁSICOS EN LA VIGILANCIA EPIDEMIOLÓGICA PARA LA PREVENCIÓN DE LAS ENFERMEDADES METAXENICAS   DISTRITO DE VILLA VIRGEN DE LA PROVINCIA DE LA CONVENCION DEL DEPARTAMENTO DE CUSCO,2574369,2026-01
ocds-dgv273-seacev3-2026-1841-4,ocds-dgv273-seacev3-2026-1841-4-2026-02-05T10:03:50.590391-05:00,compiled,2026-02-05T10:03:50.590378-05:00,ocds-dgv273-seacev3-2026-1841-4,2026-02-05T10:03:50.590397-05:00,tender,PE-CONSUCODE-1841,MUNICIPALIDAD DISTRITAL DE CIUDAD NUEVA,Fondos Públicos,1184900,CP-ABR-1-2026-MDCN-T-1,SERVICIO DE INSTALACION Y MANTENIMIENTO DE LOS SISTEMAS DE SEÑALIZACION DE TRANSITO EN ZONAS ESCOLARES,PE-CONSUCODE-1841,MUNICIPALIDAD DISTRITAL DE CIUDAD NUEVA,2026-01-20T19:22:00-05:00,,Concurso Público Abreviado,services,services,484900.0,PEN,Soles,484900.0,2026-01-20T00:00:00-05:00,2026-01-20T00:00:00-05:00,16.0,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,,,,2026-01-21T00:01:00-05:00,2026-01-23T23:59:00-05:00,2.0,,,2026-01
ocds-dgv273-seacev3-1185822,ocds-dgv273-seacev3-1185822-2026-02-05T10:03:49.809426-05:00,compiled,2026-02-05T10:03:49.809413-05:00,ocds-dgv273-seacev3-1185822,2026-02-05T10:03:49.809431-05:00,tender,PE-CONSUCODE-201785,MUNICIPALIDAD DISTRITAL VILLA VIRGEN,Fondos Públicos,1185822,DIRECTA-DIRECTA-2-2026-MDVV-1,"SERVICIO DE CONSULTORIA POR PAQUETE, PARA PREVENIR RIESGOS Y DESATRES MEDIANTE LA ELABORACIÓN DE ESTUDIOS DE PREINVERSION Y EXPEDIENTES TECNICOS DE PROYECTOS DE INVERSION CON CODIGO DE IDEA N 387570, 387562, 387355, 387387, 387563, 387711, 387770, 387560, DEL DISTRITO DE VILLA VIRGEN",PE-CONSUCODE-201785,MUNICIPALIDAD DISTRITAL VILLA VIRGEN,2026-01-30T19:21:00-05:00,direct,Contratación Directa,services,services,2037150.0,PEN,Soles,2037150.0,,,1.0,False,2026-01,añoPublicacionProceso;mesPublicacionProceso,2037150.0,PEN,Soles,,,,,,2026-01
ocds-dgv273-seacev3-1184752,ocds-dgv273-seacev3-1184752-2026-02-05T10:03:49.400470-05:00,compiled,2026-02-05T10:03:49.400457-05:00,ocds-dgv273-seacev3-1184752,2026-02-05T10:03:49.400475-05:00,tender,PE-CONSUCODE-674,MUNICIPALIDAD DISTRITAL DE LAJAS,Fondos Públicos,1184752,DIRECTA-DIRECTA-1-2026-MDL/DEC-1,"ADQUISICION DE TERRENO; EN(LA) ESPACIO FISICO PARA LA PRACTICA DEPORTIVA Y/O RECREATIVA EN EL CENTRO POBLADO LANCHEBAMBA EL PARAJE, DISTRITO DE LAJAS, PROVINCIA DE CHOTA, DEPARTAMENTO DE CAJAMARCA, CON CUI N° 2717503",PE-CONSUCODE-674,MUNICIPALIDAD DISTRITAL DE LAJAS,2026-01-16T18:11:00-05:00,direct,Contratación Directa,goods,goods,53000.0,PEN,Soles,53000.0,,,1.0,False,2026-01,añoPublicacionProceso;mesPublicacionProceso,53000.0,PEN,Soles,,,,"ADQUISICION DE TERRENO; EN EL(LA) ESPACIO FISICO PARA LA PRÁCTICA DEPORTIVA Y/O RECREATIVA EN EL CENTRO POBLADO LANCHEBAMBA EL PARAJE, DISTRITO DE LAJAS, PROVINCIA CHOTA, DEPARTAMENTO CAJAMARCA",2717503,2026-01
ocds-dgv273-seacev3-1184370,ocds-dgv273-seacev3-1184370-2026-02-05T10:03:42.705448-05:00,compiled,2026-02-05T10:03:42.705436-05:00,ocds-dgv273-seacev3-1184370,2026-02-05T10:03:42.705454-05:00,tender,PE-CONSUCODE-1302,MUNICIPALIDAD DISTRITAL DE OLMOS,Fondos Públicos,1184370,SIE-SIE-2-2026-MDO/DEC-OF-1,ADQUISICION DE COMBUSTIBLE PARA LA MAQUINARIA MUNICIPAL DE LAS DIFERENTES AREAS DE LA MUNICIPALIDAD DISTRITAL DE OLMOS POR EL PERIODO FISCAL 2026-DISTRITO DE OLMOS-PROVINCIA DE LAMBAYEQUE DEPARTAMENTO DE LAMBAYEQUE.,PE-CONSUCODE-1302,MUNICIPALIDAD DISTRITAL DE OLMOS,2026-01-21T21:53:00-05:00,open,Subasta Inversa Electrónica,goods,goods,541024.0,PEN,Soles,541024.0,2026-01-21T00:00:00-05:00,2026-01-21T00:00:00-05:00,,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,,,,,,,,,2026-01
ocds-dgv273-seacev3-1184405,ocds-dgv273-seacev3-1184405-2026-02-05T10:03:41.229673-05:00,compiled,2026-02-05T10:03:41.229660-05:00,ocds-dgv273-seacev3-1184405,2026-02-05T10:03:41.229678-05:00,tender,PE-CONSUCODE-357,MUNICIPALIDAD DISTRITAL DE CHAPIMARCA,Fondos Públicos,1184405,CP-ABR-1-2025-MDCH-CS-1,"CONTRATACIÓN DE SERVICIO DE PERFORACION, CARGADO Y DISPARO CON MATERIAL EXPLOSIVO DE ROCA FIJA A TODO COSTO, PARA LA OBRA: CREACION DE TROCHA CARROZABLE MUTCA - ANTARUMI, DISTRITO DE CHAPIMARCA - PROVNCIA DE AYMARAES - DEPARTAMENTO DE APURIMAC",PE-CONSUCODE-357,MUNICIPALIDAD DISTRITAL DE CHAPIMARCA,2026-01-09T01:07:00-05:00,,Concurso Público Abreviado,services,services,96000.0,PEN,Soles,96000.0,2026-01-09T00:00:00-05:00,2026-01-09T00:00:00-05:00,3.0,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,,,,2026-01-10T00:01:00-05:00,2026-01-14T23:59:00-05:00,4.0,"CREACION DE TROCHA CARROZABLE MUTCA - ANTARUMI,  DISTRITO DE CHAPIMARCA - PROVINCIA DE AYMARAES - DEPARTAMENTO DE APURIMAC",2549522,2026-01
ocds-dgv273-seacev3-1185421,ocds-dgv273-seacev3-1185421-2026-02-05T10:03:38.635821-05:00,compiled,2026-02-05T10:03:38.635808-05:00,ocds-dgv273-seacev3-1185421,2026-02-05T10:03:38.635826-05:00,tender,PE-CONSUCODE-200444,GOBIERNO REGIONAL DE AMAZONAS - UNIDAD EJECUTORA 004 GERENCIA SUB REGIONAL UTCUBAMBA,Fondos Públicos,1185421,CP-ABR-1-2026-GSRU/CS-1,"SUPERVISION  DE LA OBRA DEL PROYECTO DE INVERSION: MEJORAMIENTO DE LA CAPACIDAD DE LOS SERVICIOS DE LA GERENCIA SUB REGIONAL UTCUBAMBA, UNIDAD EJECUTORA N 004, DISTRITO DE BAGUA GRANDE, PROVINCIA DE UTCUBAMBA, REGION AMAZONAS - I ETAPA CUI NRO 2193299",PE-CONSUCODE-200444,GOBIERNO REGIONAL DE AMAZONAS - UNIDAD EJECUTORA 004 GERENCIA SUB REGIONAL UTCUBAMBA,2026-01-27T14:51:00-05:00,,Concurso Público Abreviado,services,services,0.0,PEN,Soles,0.0,2026-01-27T00:00:00-05:00,2026-01-27T00:00:00-05:00,,True,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,,,,2026-01-28T00:01:00-05:00,2026-01-30T23:59:00-05:00,2.0,,,2026-01
ocds-dgv273-seacev3-1184838,ocds-dgv273-seacev3-1184838-2026-02-05T10:03:31.310348-05:00,compiled,2026-02-05T10:03:31.310335-05:00,ocds-dgv273-seacev3-1184838,2026-02-05T10:03:31.310353-05:00,tender,PE-CONSUCODE-10007,HOSPITAL NACIONAL DOCENTE MADRE NIÑO - SAN BARTOLOME,Fondos Públicos,1184838,DIRECTA-DIRECTA-1-2026-HONADOMANI-SB-1,"SERVICIO DE VIGILANCIA Y SEGURIDAD MEDIANTE CONTRATACIÓN DIRECTA POR CAUSAL DE DESABASTECIMIENTO INMINENTE, POR UN PERIODO DE 150 DÍAS  PARA LAS INSTALACIONES DE HONADOMANI-SB",PE-CONSUCODE-10007,HOSPITAL NACIONAL DOCENTE MADRE NIÑO - SAN BARTOLOME,2026-01-19T19:16:00-05:00,direct,Contratación Directa,services,services,1089000.53,PEN,Soles,1089000.53,,,1.0,False,2026-01,añoPublicacionProceso;mesPublicacionProceso,1089000.53,PEN,Soles,,,,,,2026-01
ocds-dgv273-seacev3-1185036,ocds-dgv273-seacev3-1185036-2026-02-05T10:03:29.303823-05:00,compiled,2026-02-05T10:03:29.303810-05:00,ocds-dgv273-seacev3-1185036,2026-02-05T10:03:29.303828-05:00,tender,PE-CONSUCODE-544,MUNICIPALIDAD PROVINCIAL DE LA MAR - SAN MIGUEL,Fondos Públicos,1185036,SIE-SIE-2-2026-MPLM-SM/OC-1,ADQUISICIÓN DE COMBUSTIBLE (DIESEL B5 S 50) PARA LAS GERENCIAS DE LA MUNICIPALIDAD PROVINCIAL DE LA MAR ¿ SAN MIGUEL ¿ AYACUCHO,PE-CONSUCODE-544,MUNICIPALIDAD PROVINCIAL DE LA MAR - SAN MIGUEL,2026-01-21T22:38:00-05:00,open,Subasta Inversa Electrónica,goods,goods,106760.0,PEN,Soles,106760.0,2026-01-21T00:00:00-05:00,2026-01-21T00:00:00-05:00,2.0,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,,,,,,,,,2026-01
ocds-dgv273-seacev3-1186230,ocds-dgv273-seacev3-1186230-2026-02-05T10:03:27.141931-05:00,compiled,2026-02-05T10:03:27.141919-05:00,ocds-dgv273-seacev3-1186230,2026-02-05T10:03:27.141936-05:00,tender,PE-CONSUCODE-203626,UNIDAD EJECUTORA MEJORAMIENTO DEL SISTEMA DE INFORMACION DE LA SUNAT - MSI,Fondos Públicos,1186230,CONV-PROC-1-2026-SD-SUNAT/BID-3-1,"SERVICIO DE CONSULTORÍA PARA APOYO EN PROCESOS DE SISTEMA DE CONTROL INTERNO, SERVICIOS DE CONTROL SIMULTÁNEO, PROGRAMA DE INTEGRIDAD Y OTROS DE LA UEMSI",PE-CONSUCODE-203626,UNIDAD EJECUTORA MEJORAMIENTO DEL SISTEMA DE INFORMACION DE LA SUNAT - MSI,2026-02-03T14:49:00-05:00,open,Convenio,services,services,60000.0,PEN,Soles,60000.0,2026-01-21T00:00:00-05:00,2026-01-21T00:00:00-05:00,1.0,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,60000.0,PEN,Soles,,,,MEJORAMIENTO DE LOS SERVICIOS DE RECAUDACIÓN TRIBUTARIA Y ADUANERA A TRAVÉS DE LA TRANSFORMACIÓN DIGITAL,2430225,2026-01
ocds-dgv273-seacev3-2026-200537-22,ocds-dgv273-seacev3-2026-200537-22-2026-02-05T10:03:26.995697-05:00,compiled,2026-02-05T10:03:26.995685-05:00,ocds-dgv273-seacev3-2026-200537-22,2026-02-05T10:03:26.995702-05:00,tender,PE-CONSUCODE-200537,UNIDAD EJECUTORA 003 GESTION INTEGRAL DE LA CALIDAD AMBIENTAL,Fondos Públicos,1185916,CONV-PROC-1-2026-CP-MINAM-JICA2-1,CONTRATACIÓN DEL SERVICIO DE ALQUILER DE INMUEBLE PARA LAS OFICINAS DE LA UNIDAD EJECUTORA 003: GESTIÓN INTEGRAL DE LA CALIDAD AMBIENTAL,PE-CONSUCODE-200537,UNIDAD EJECUTORA 003 GESTION INTEGRAL DE LA CALIDAD AMBIENTAL,2026-01-30T19:05:00-05:00,open,Convenio,services,services,168000.0,PEN,Soles,168000.0,2026-01-26T00:00:00-05:00,2026-01-26T00:00:00-05:00,1.0,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,168000.0,PEN,Soles,,,,PROGRAMA DE RECUPERACION DE AREAS DEGRADADAS POR RESIDUOS SÓLIDOS EN ZONAS PRIORITARIAS,2282082,2026-01
ocds-dgv273-seacev3-2026-825-2,ocds-dgv273-seacev3-2026-825-2-2026-02-05T10:03:26.873587-05:00,compiled,2026-02-05T10:03:26.873575-05:00,ocds-dgv273-seacev3-2026-825-2,2026-02-05T10:03:26.873592-05:00,tender,PE-CONSUCODE-825,MUNICIPALIDAD DISTRITAL DE CCAPI,Fondos Públicos,1185133,CP-ABR-1-2026-MDCC/P-C-1,SERVICIO DE SUMINISTRO E INSTALACION DE ESTRUCTURA METALICA DE LOSA DEPORTIVA A TODO COSTO,PE-CONSUCODE-825,MUNICIPALIDAD DISTRITAL DE CCAPI,2026-01-27T20:34:00-05:00,,Concurso Público Abreviado,services,services,0.0,PEN,Soles,0.0,2026-01-27T00:00:00-05:00,2026-01-27T00:00:00-05:00,,True,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,,,,2026-01-28T00:01:00-05:00,2026-01-30T23:59:00-05:00,2.0,MEJORAMIENTO DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN LA COMUNIDAD DE CCOYABAMBA   DISTRITO DE CCAPI DE LA PROVINCIA DE PARURO DEL DEPARTAMENTO DE CUSCO,2626700,2026-01
